title_orig,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,merchant_has_profile_picture,num_listings,tag_list
New Summer Women's New Fashion Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,3.68,4,100,0,3.71,42,18.0,7.0,7.0,3.0,5.0,0,0,0,0,"Summer,Fashion,Mini,Tops,Polkas,V-neck,Casual,black,polka dot,sleeveless,backless,Dress,Women Fashion",navy,XS,1,1,0,38,50,0,no_origin_country,Maxnina,105015,3.789601485502071,0,5,"['Summer', 'Fashion', 'Mini', 'Tops', 'Polkas', 'V-neck', 'Casual', 'black', 'polka dot', 'sleeveless', 'backless', 'Dress', 'Women Fashion']"
Summer Men Viking Tattoo Art T Shirt 3D Print T-shirts Short Sleeve Casual Top,4.86,8,1000,1,3.89,115,55.0,23.0,23.0,3.0,14.0,0,0,0,0,"Summer,Fashion,art,Shirt,Sleeve,tattoo,Tops,Men,short sleeves,Men's Fashion,retrotshirt,Round neck,T Shirts,Shorts,3D T-shirt,Casual,Print,Tee Shirt,printed",white,XS,1,1,0,38,50,0,CN,hangzhoukulunfushiyouxiangongsi,21842,3.7899001922900832,1,1,"['Summer', 'Fashion', 'art', 'Shirt', 'Sleeve', 'tattoo', 'Tops', 'Men', 'short sleeves', ""Men's Fashion"", 'retrotshirt', 'Round neck', 'T Shirts', 'Shorts', '3D T-shirt', 'Casual', 'Print', 'Tee Shirt', 'printed']"
Summer New Fashion Women Two Pieces Sleepwear Soft Silk Casual Pajama Sets(6 Colors) ,11.0,10,100,1,3.96,25,17.0,0.0,0.0,2.0,4.0,2,1,1,0,"pajamaset,Fashion,sexy pajamas for womens,silksleepwearforwomen,silksleepwear,pajamassuit,Casual,Women's Fashion,Summer,Sleepwear,pajamasforwomen,silksleepwearnightgown,silk,pajamassleepwear,women's pajamas,Women",red,XS,50,2,0,27,50,0,CN,Shades Darker,794,4.2770780856423185,0,3,"['pajamaset', 'Fashion', 'sexy pajamas for womens', 'silksleepwearforwomen', 'silksleepwear', 'pajamassuit', 'Casual', ""Women's Fashion"", 'Summer', 'Sleepwear', 'pajamasforwomen', 'silksleepwearnightgown', 'silk', 'pajamassleepwear', ""women's pajamas"", 'Women']"
Women's Fashion Boho Long Dot Dress Long Dress High Silt Printed Beach Dress XS-5XL,12.0,11,50,1,3.29,7,1.0,3.0,3.0,1.0,1.0,0,0,0,0,"wavepointdre,Fashion,long dress,Beach,Dress,summer dress,beach dress,boho,Party Dress,boho dress,printed,Women's Fashion",black,4XL,50,3,0,36,50,0,CN,wandonqiushuai,28,3.4642857142857144,0,1,"['wavepointdre', 'Fashion', 'long dress', 'Beach', 'Dress', 'summer dress', 'beach dress', 'boho', 'Party Dress', 'boho dress', 'printed', ""Women's Fashion""]"
Women Fashion 1/2 Sleeve Dress Casual V Neck Slim Waist Bandage Dress Spring Summer Ladies Normal Dress Solid Color Party Dress Women Gift Dress,15.0,25,1000,1,3.3,408,129.0,67.0,67.0,41.0,80.0,0,0,0,0,"Summer,bandage dress,women dresses,Spring,Dress,slim,casual dresses,Women's Fashion,Fashion,springdre,summer dresses,Casual,casual dress,Slimwaist,party,sleeve dress,Necks,Sleeve,Dresses,Waist,Gifts,long sleeve dress,Ladies,women dress,Women",green,L,49,4,0,25,50,0,CN,Colorful Romance,1335,3.949063670411985,0,1,"['Summer', 'bandage dress', 'women dresses', 'Spring', 'Dress', 'slim', 'casual dresses', ""Women's Fashion"", 'Fashion', 'springdre', 'summer dresses', 'Casual', 'casual dress', 'Slimwaist', 'party', 'sleeve dress', 'Necks', 'Sleeve', 'Dresses', 'Waist', 'Gifts', 'long sleeve dress', 'Ladies', 'women dress', 'Women']"
Plus Size Fashion Women Summer Casual Tank Tops Loose Beach Blouses Sleeveless Printed Cotton Beach T Shirt,3.91,4,1000,1,3.73,145,64.0,30.0,30.0,14.0,19.0,0,0,0,0,"suspenders,Summer,Plus Size,Tank,Shirt,Beach,Tops,Loose,Women's Fashion,Fashion,printed,Summer Fashion,sleeveless,Cotton,blouse,Casual,Women",yellow,S,50,1,0,48,50,1,CN,guangzhouweishiweifushiyouxiangongsi,32168,3.8845436458592384,0,15,"['suspenders', 'Summer', 'Plus Size', 'Tank', 'Shirt', 'Beach', 'Tops', 'Loose', ""Women's Fashion"", 'Fashion', 'printed', 'Summer Fashion', 'sleeveless', 'Cotton', 'blouse', 'Casual', 'Women']"
Men's Summer Outdoor Cargo Shorts Relaxed Fit Multi-Pockets Elastic Waist Casual Shorts,11.0,14,100,0,3.16,38,11.0,7.0,7.0,3.0,10.0,0,0,0,0,"Summer,beachlooseshort,elastic waist,Waist,Elastic,mensdrawstringshort,Outdoor,Shorts,casualsummersportsshort,menssolidcolorshort,men's shorts,Casual,menspocketsshort",black,M,9,3,0,94,50,0,CN,roserose,38985,4.064229831986662,0,3,"['Summer', 'beachlooseshort', 'elastic waist', 'Waist', 'Elastic', 'mensdrawstringshort', 'Outdoor', 'Shorts', 'casualsummersportsshort', 'menssolidcolorshort', ""men's shorts"", 'Casual', 'menspocketsshort']"
ZANZEA Femme Casual Beach Col V Manche Courte Loose Plage Robe Dresse Maxi Plus,11.0,84,100,0,3.46,56,23.0,9.0,9.0,3.0,13.0,0,0,0,0,"pleated dress,robefemme,summer dress,V Neckdress,Casual,kleid,maternitydres,Party Dress,prom dress,maxi dress,Robes,Beach,loose dress",orange-red,M,50,3,0,40,50,1,CN,vvfashion2016,90105,4.2012984851007165,1,4,"['pleated dress', 'robefemme', 'summer dress', 'V Neckdress', 'Casual', 'kleid', 'maternitydres', 'Party Dress', 'prom dress', 'maxi dress', 'Robes', 'Beach', 'loose dress']"
Summer Men Fitness Shorts Sports Running Beach Shorts Men's Gym Shorts Bodybuilding Shorts,8.0,30,10000,1,4.18,1352,777.0,274.0,274.0,55.0,91.0,0,0,0,0,"Summer,Beach Shorts,Fitness,Slim Fit,Men's Fashion,sportshort,Shorts,Running,bodybuildingshort,shortsformen,Men,sknnyshort,Sport,Beach,tracksuitshort",green,S,50,2,0,33,50,0,CN,William&Jack,25356,3.9025477204606407,0,2,"['Summer', 'Beach Shorts', 'Fitness', 'Slim Fit', ""Men's Fashion"", 'sportshort', 'Shorts', 'Running', 'bodybuildingshort', 'shortsformen', 'Men', 'sknnyshort', 'Sport', 'Beach', 'tracksuitshort']"
2018 Women Ladies Fashion Musical Note Asymmetric Tank Top,8.0,7,10000,0,3.82,2520,1220.0,433.0,433.0,203.0,299.0,0,0,0,0,"Summer,Fashion,tunic,Ladies Fashion,asymmetric,Tops,tank top,Women's Fashion,Music,Ladies,Tank,Printed T Shirts,Women",orange,M,50,3,0,14,50,0,CN,WDHDAGE,8821,3.872009976193176,0,4,"['Summer', 'Fashion', 'tunic', 'Ladies Fashion', 'asymmetric', 'Tops', 'tank top', ""Women's Fashion"", 'Music', 'Ladies', 'Tank', 'Printed T Shirts', 'Women']"
Fashion Women BOHO Party Dress Ladies Striped Printed Maxi Summer Beach Long Dress Plus Size S-5XL,14.0,12,10000,1,4.36,2010,1271.0,400.0,400.0,69.0,70.0,1,0,1,0,"Women's Fashion,Summer,Plus Size,long dress,Beach,Dress,slim,boho,beach dress,Party Dress,printed,party,sexy,Ladies,sleeveless,Striped,Fashion,Women",black,S,50,3,0,38,50,1,CN,haohuangsheng,22765,4.238172633428508,0,2,"[""Women's Fashion"", 'Summer', 'Plus Size', 'long dress', 'Beach', 'Dress', 'slim', 'boho', 'beach dress', 'Party Dress', 'printed', 'party', 'sexy', 'Ladies', 'sleeveless', 'Striped', 'Fashion', 'Women']"
Summer fashion female butterfly tank vest sleeveless round neck casual top,7.0,33,50,0,3.0,2,0.0,1.0,1.0,1.0,0.0,0,0,0,0,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual",blue,S,50,2,0,41,50,1,CN,owiner,25222,4.001546269130125,0,5,"['butterfly', 'Mini', 'Vest', 'Fashion', 'Tank', 'Necks', 'Summer', 'womemstop', 'Tops', 'tank top', 'Round neck', '#top #crop', 'tankvest', 'sleeveless', 'Casual']"
Women Casual Hippie Letter Printed Long Dress Sleeveless Summer Irregular Loose T-shirt Dresses Plus Size,6.0,11,100,0,4.0,35,21.0,5.0,5.0,2.0,5.0,0,0,0,0,"Summer,A-line,women dresses,long dress,Dress,summer dress,Round neck,Cotton Dress,Women's Fashion,Women Clothing,Midi Dress,sleeveless,women dress,printed,Women,casual dress",armygreen,XXS,50,2,0,25,50,0,CN,lianhaiqin,3245,3.774114021571649,0,1,"['Summer', 'A-line', 'women dresses', 'long dress', 'Dress', 'summer dress', 'Round neck', 'Cotton Dress', ""Women's Fashion"", 'Women Clothing', 'Midi Dress', 'sleeveless', 'women dress', 'printed', 'Women', 'casual dress']"
Women's Fashion Sleeveless Jumpsuit Solid Color Ladies Slim Short Bodycon Rompers Women Spaghetti Strap Bodysuit,6.0,6,1000,0,4.18,352,211.0,59.0,59.0,17.0,25.0,0,0,0,0,"bodycon jumpsuits,Summer,Fashion,Shorts,Spaghetti,Spaghetti Strap,Casual,Women's Fashion,slim,Women,Ladies,sleeveless,Rompers,women Jumpsuit,jumpsuitsampromper,jumpsuit",yellow,XS,5,2,0,37,50,0,CN,Yuanda Technology,17738,3.9359003269816215,0,1,"['bodycon jumpsuits', 'Summer', 'Fashion', 'Shorts', 'Spaghetti', 'Spaghetti Strap', 'Casual', ""Women's Fashion"", 'slim', 'Women', 'Ladies', 'sleeveless', 'Rompers', 'women Jumpsuit', 'jumpsuitsampromper', 'jumpsuit']"
Summer fashion casual pants women's cropped pants thin outer medium Pants Large pants s-6xl,12.0,11,100,1,3.0,6,2.0,0.0,0.0,0.0,2.0,0,0,0,0,"summerwear,Summer,elastic waist,drawstringshort,Casual pants,pants,women's fashion T-shirt,Womens shorts,Casual,largecottonandlinenwomenstrouser,Medium,Plus Size Fashions,slimpant,Fashion,croppedtrouser",white,Size S,10,3,0,25,50,0,CN,linpingstore,366,3.9754098360655736,0,4,"['summerwear', 'Summer', 'elastic waist', 'drawstringshort', 'Casual pants', 'pants', ""women's fashion T-shirt"", 'Womens shorts', 'Casual', 'largecottonandlinenwomenstrouser', 'Medium', 'Plus Size Fashions', 'slimpant', 'Fashion', 'croppedtrouser']"
Fashion Women&acute;s Ladies Summer Loose Chiffon Tops Long Sleeve Shirt Casual Blouse,9.0,34,50,0,4.0,5,3.0,0.0,0.0,1.0,0.0,0,0,0,0,"women sexy dress,blouse,Fashion,chiffon,Sleeve,shirt dress,Summer,Tops,looseblouse,fashion top,Long Sleeve,womendressshirt,women shirt,Ladies,women dress,Mini dress,women top,Casual,Women Fashion,Shirt",camel,S,50,3,0,61,50,0,US,mannika,537,4.4581005586592175,0,2,"['women sexy dress', 'blouse', 'Fashion', 'chiffon', 'Sleeve', 'shirt dress', 'Summer', 'Tops', 'looseblouse', 'fashion top', 'Long Sleeve', 'womendressshirt', 'women shirt', 'Ladies', 'women dress', 'Mini dress', 'women top', 'Casual', 'Women Fashion', 'Shirt']"
Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,3.88,4,100,0,3.47,34,14.0,5.0,5.0,1.0,8.0,0,0,0,0,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",red,XS,1,1,0,38,50,0,CN,zuilangmanDS,5654,3.9587902370003536,0,6,"['Summer', 'Shorts', 'high waist shorts', 'high waist', 'Casual pants', 'pants', 'summer shorts', 'Waist', 'Slim Fit', 'Short pants', ""Women's Fashion"", 'Plus Size', 'Lace Up', 'Women', 'Fashion', 'Casual', 'Lace']"
COMENII 2018 New Women Summer Casual Tunic Tank Top Dress Loose Beach Wear Sexy V-neck Off Shoulder Party Dresses Sleeveless A-line Ruffles Pockets T-Shirt Dresses Ladies Fashion Cotton Solid Color Button Plus Size Dress,8.0,7,20000,0,3.96,3761,1958.0,675.0,675.0,242.0,368.0,0,0,0,0,"Summer,Fashion,ruffle,Plus Size Fashions,Dress,Tops,casual dresses,tank top,beach dress,Plus Size,V-neck,pocketdres,Sexy Dress,summer dresses,Beach,Casual,Cotton,tunic,Ladies Fashion,Tank,button,T Shirts,Sleeveless dress,Ladies,party,sexy,Women,Women's Fashion,loose dress,sleeveless",navyblue,S,50,2,0,20,50,0,CN,exingstore11,12476,3.9987976915678094,0,1,"['Summer', 'Fashion', 'ruffle', 'Plus Size Fashions', 'Dress', 'Tops', 'casual dresses', 'tank top', 'beach dress', 'Plus Size', 'V-neck', 'pocketdres', 'Sexy Dress', 'summer dresses', 'Beach', 'Casual', 'Cotton', 'tunic', 'Ladies Fashion', 'Tank', 'button', 'T Shirts', 'Sleeveless dress', 'Ladies', 'party', 'sexy', 'Women', ""Women's Fashion"", 'loose dress', 'sleeveless']"
Plus Size Fashion Women Skull Printed Sleeveless Mini Dress Lady Girl Casual V Neck Tank Dress Loose Punk Tunic Dress,12.0,48,1000,1,3.98,131,64.0,29.0,29.0,6.0,11.0,0,0,0,0,"Mini,Plus Size,Dress,V Neckdress,Mini dress,Women's Fashion,Fashion,printed,punk style,tankdre,tunic,Casual,Women Fashion,casual dress,printeddre,Tank,Necks,skull,skullprinted,punk,Cotton Dress,Tunic dress,sleeveless,Women,loose dress",winered,S,50,3,0,43,50,0,CN,Cenic Beauty,42919,4.105967054218412,0,8,"['Mini', 'Plus Size', 'Dress', 'V Neckdress', 'Mini dress', ""Women's Fashion"", 'Fashion', 'printed', 'punk style', 'tankdre', 'tunic', 'Casual', 'Women Fashion', 'casual dress', 'printeddre', 'Tank', 'Necks', 'skull', 'skullprinted', 'punk', 'Cotton Dress', 'Tunic dress', 'sleeveless', 'Women', 'loose dress']"
Women Summer Fashion Casual Cut Out Halter Neck Crop Top Casual Cross Sport Fitness Vest Yoga Tops Camisole,5.65,33,1000,0,3.39,192,67.0,34.0,34.0,20.0,37.0,0,0,0,0,"tank top women,Vest,Fashion,women crop top,Halter,Fitness,sporttshirt,slim,Cross,yoga top,Women's Fashion,sleeveless tops,crochet,sexy,Sport,sexy tank top,Necks,Yoga,summer tank top,Tops,Slim Fit,fitnessvest,Casual,women halter tops,strappy,solid color",armygreen,M,50,2,0,41,50,1,CN,kuailem,37956,4.030377278954578,0,4,"['tank top women', 'Vest', 'Fashion', 'women crop top', 'Halter', 'Fitness', 'sporttshirt', 'slim', 'Cross', 'yoga top', ""Women's Fashion"", 'sleeveless tops', 'crochet', 'sexy', 'Sport', 'sexy tank top', 'Necks', 'Yoga', 'summer tank top', 'Tops', 'Slim Fit', 'fitnessvest', 'Casual', 'women halter tops', 'strappy', 'solid color']"
Women's Fashion Summer New Sleeveless Tank Top Comfortable Chiffon Low Cut Top Slim Fit Casual Tops for Women Plus Size S-5XL,11.0,11,1000,0,4.46,217,147.0,40.0,40.0,6.0,6.0,1,0,1,0,"Summer,Plus Size,chiffon,Slim Fit,Tops,tank top,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Tank,slim,Casual,low cut top,Women,Floral print,summer shirt,Chiffon Shirt,slim fit shirt,ruffledtop,sleeveless,tops for women",rosered,M,50,3,0,41,50,0,CN,Flirey co.ltd.,9002,4.0146634081315264,1,1,"['Summer', 'Plus Size', 'chiffon', 'Slim Fit', 'Tops', 'tank top', ""Women's Fashion"", 'Fashion', 'sleeveless tops', 'Casual T-Shirt', 'Tank', 'slim', 'Casual', 'low cut top', 'Women', 'Floral print', 'summer shirt', 'Chiffon Shirt', 'slim fit shirt', 'ruffledtop', 'sleeveless', 'tops for women']"
Woman's New Summer Women Stretchy Camisole  Spaghetti Strap Long Tank Top Slip Mini Dress Fashion Sleeveless Backless Low Cut Top Camisole Spaghetti Strap Dress Beach Dress 7 Color,12.0,11,1000,0,3.82,428,189.0,101.0,101.0,30.0,49.0,0,0,0,0,"Mini,Strapless Dress,Fashion,Tank,Spaghetti,Summer,Beach,Tops,Spaghetti Strap,beach dress,tank top,bodycon,Women's Fashion,Sleeveless dress,backless,Dress,sleeveless,Mini dress,slim,Casual,Women",red,S,50,3,0,41,50,1,CN,Oneshopp,18831,3.978864638096755,1,1,"['Mini', 'Strapless Dress', 'Fashion', 'Tank', 'Spaghetti', 'Summer', 'Beach', 'Tops', 'Spaghetti Strap', 'beach dress', 'tank top', 'bodycon', ""Women's Fashion"", 'Sleeveless dress', 'backless', 'Dress', 'sleeveless', 'Mini dress', 'slim', 'Casual', 'Women']"
2019 New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,5.74,5,10000,1,3.61,2366,981.0,434.0,434.0,220.0,363.0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,black dress,Beach,Casual,Women",white,M,1,1,0,50,50,1,CN,redisland,59903,4.153665091898569,1,4,"['Summer', 'Fashion', 'Necks', 'Skirts', 'Dress', 'Loose', ""Women's Fashion"", 'Round neck', 'beach dress', 'sleeveless', 'black dress', 'Beach', 'Casual', 'Women']"
2020 New 3 Colors Fashion Female Slippers Hollow Wedge Sandals Summer Patchwork Slippers Increased Slippers,9.0,8,100,1,4.13,23,13.0,4.0,4.0,0.0,2.0,0,0,0,0,"heightenedshoe,wedge,Sandals,casual shoes,High Heel,Slippers,Women's Fashion,Fashion,Summer,Wedge Sandals",black,33,3,3,0,47,50,0,CN,Rmslkfgylove,3769,4.239851419474662,0,1,"['heightenedshoe', 'wedge', 'Sandals', 'casual shoes', 'High Heel', 'Slippers', ""Women's Fashion"", 'Fashion', 'Summer', 'Wedge Sandals']"
Summer Women Bohemia Push-Up Padded Bra Beach Bikini Set Swimsuit Swimwear,8.0,58,5000,0,3.45,920,288.0,207.0,207.0,99.0,136.0,0,0,0,0,"bohemia,Summer,Fashion,bikini set,bathing suit,Beach,Swimwear,Swimsuit,padded,boho,Bikini,bohemian,Women,Push up bikini,Women's Fashion,Bras,Swimming",green,S,5,3,0,43,50,0,CN,htaassw,4632,4.192789291882556,0,1,"['bohemia', 'Summer', 'Fashion', 'bikini set', 'bathing suit', 'Beach', 'Swimwear', 'Swimsuit', 'padded', 'boho', 'Bikini', 'bohemian', 'Women', 'Push up bikini', ""Women's Fashion"", 'Bras', 'Swimming']"
Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,8.0,17,1000,1,3.39,219,86.0,33.0,33.0,20.0,50.0,0,0,0,0,"Mini,womens dresses,Summer,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual",green,XXS,1,2,0,41,50,0,CN,OOWW FASHION,73271,3.954443094812409,1,4,"['Mini', 'womens dresses', 'Summer', 'Patchwork', 'fashion dress', 'Dress', 'Mini dress', ""Women's Fashion"", 'Women S Clothing', 'backless', 'party', 'summer dresses', 'sleeveless', 'sexy', 'Casual']"
2019 Summer Women Sling Dresses Casual Backless Dress Ladies Floral Printed Dress Swallowtail Dresses Slim Beach Dress,5.79,5,5000,0,3.78,1022,470.0,194.0,194.0,74.0,129.0,0,0,0,0,"Summer,camisole,chiffon,Dress,slim,beach dress,Ladies,Women's Fashion,backless,printed,Floral,Robes,Beach,Casual,Women",white,S,6,2,0,47,50,0,CN,gaowenxiao,3566,3.7324733595064497,0,3,"['Summer', 'camisole', 'chiffon', 'Dress', 'slim', 'beach dress', 'Ladies', ""Women's Fashion"", 'backless', 'printed', 'Floral', 'Robes', 'Beach', 'Casual', 'Women']"
Women Summer Shorts Lace Up Elastic Waistband Loose Panties Plus Size,8.0,16,10000,0,3.27,1167,412.0,187.0,187.0,113.0,289.0,0,0,0,0,"Summer,Plus Size,Elastic,Lace,Casual pants,summer shorts,Short pants,women shorts,Shorts,Beach Shorts Women,Beach Shorts,loosepant,Panties,high waisted shorts,Lace Up,Women's Fashion,Casual,Women",white,S,12,2,0,18,50,0,CN,LISTONE,9177,3.8740329083578513,0,3,"['Summer', 'Plus Size', 'Elastic', 'Lace', 'Casual pants', 'summer shorts', 'Short pants', 'women shorts', 'Shorts', 'Beach Shorts Women', 'Beach Shorts', 'loosepant', 'Panties', 'high waisted shorts', 'Lace Up', ""Women's Fashion"", 'Casual', 'Women']"
"2020 Summer Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress, Party Dresses ,Dance Dress, Evening Dresses",2.79,13,100,1,4.0,2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,"Mini,Plus Size,Floral print,Summer,Dress,slim,Mini dress,Floral,Women's Fashion,Fashion,party,Sexy Dress,Print,sleeveless,sexy,Spaghetti,Casual",grey,XS,35,1,0,48,50,0,CN,Beauty Designer,1309,4.2452253628724215,0,1,"['Mini', 'Plus Size', 'Floral print', 'Summer', 'Dress', 'slim', 'Mini dress', 'Floral', ""Women's Fashion"", 'Fashion', 'party', 'Sexy Dress', 'Print', 'sleeveless', 'sexy', 'Spaghetti', 'Casual']"
Women's Fashion Summer Casual Cross Bandage Loose Dress Cotton Solid Color Plus Size Lace Pleated Dress,9.0,84,100,1,3.73,82,32.0,16.0,16.0,4.0,8.0,0,0,0,0,"Summer,Plus Size,vest dress,Lace,asymmetricalhem,Bandage Dresses,Pleated,summer dress,beach dress,Cross,Casual,Cotton Dress,slingdre,Sleeveless dress,Fashion,Dress,Cotton,Women's Fashion,loose dress,casual dress",pink,S,15,3,0,43,50,0,CN,resonal,35679,3.9097788615151767,0,1,"['Summer', 'Plus Size', 'vest dress', 'Lace', 'asymmetricalhem', 'Bandage Dresses', 'Pleated', 'summer dress', 'beach dress', 'Cross', 'Casual', 'Cotton Dress', 'slingdre', 'Sleeveless dress', 'Fashion', 'Dress', 'Cotton', ""Women's Fashion"", 'loose dress', 'casual dress']"
Fashion Women Jumpsuits Slit Bohemia Maxi Long Dress Womens Printed Dress Rose Boho Beach Shorts,13.0,15,100,0,3.49,55,21.0,11.0,11.0,8.0,9.0,1,0,0,1,"bohemia,sleeveless,Shorts,Rose,long dress,Vintage,Dress,boho,Women's Fashion,Fashion,printed,maxi dress,jumpsuit,women dress,Women,Beach,Vintage dress",green,S(bust 88cm),2,3,0,33,50,1,CN,huanjun411,3276,4.428571428571429,0,2,"['bohemia', 'sleeveless', 'Shorts', 'Rose', 'long dress', 'Vintage', 'Dress', 'boho', ""Women's Fashion"", 'Fashion', 'printed', 'maxi dress', 'jumpsuit', 'women dress', 'Women', 'Beach', 'Vintage dress']"
Women Fashion Plus Size Loose Casual Pure Color Lace Sleeveless Camisole Summer Tank Tops,8.0,7,20000,0,3.68,2015,911.0,340.0,340.0,169.0,316.0,0,0,0,0,"Summer,Plus Size,Tank,camisole,Pure Color,Loose,tank top,Tops,Women's Fashion,Fashion,sleeveless,Women,Lace,Casual,Women Fashion,Shirt",orange,S,50,3,0,24,50,0,CN,hzruanyf,3771,3.881463802704853,0,3,"['Summer', 'Plus Size', 'Tank', 'camisole', 'Pure Color', 'Loose', 'tank top', 'Tops', ""Women's Fashion"", 'Fashion', 'sleeveless', 'Women', 'Lace', 'Casual', 'Women Fashion', 'Shirt']"
2019 Printed Short-sleeved Women's Fashion Cat Shirt Printed T-shirt Casual T-shirt Casual Shirt Cotton Short-sleeved Plus Size Summer Vest,5.65,7,1000,0,4.24,319,183.0,69.0,69.0,19.0,11.0,0,0,0,0,"cottonshortsleeve,printedtop,Vest,Fashion,Shirt,Summer,summer dress,short sleeves,printedwomensdre,Cats,Casual,Women's Fashion,Plus Size,casual wear,printed,patternedtop,casualsolidcolor,T Shirts,Cotton",navyblue,L,12,2,0,40,50,0,CN,wushein,7627,4.0477251868362405,0,3,"['cottonshortsleeve', 'printedtop', 'Vest', 'Fashion', 'Shirt', 'Summer', 'summer dress', 'short sleeves', 'printedwomensdre', 'Cats', 'Casual', ""Women's Fashion"", 'Plus Size', 'casual wear', 'printed', 'patternedtop', 'casualsolidcolor', 'T Shirts', 'Cotton']"
Plus Size Fashion Clothes Summer Dresses Women's Casual Sleeveless Halter Party Dress Ladies Deep V-neck Floral Printed Beach Wear Maxi Dress,4.86,5,1000,1,3.79,200,95.0,35.0,35.0,16.0,26.0,0,0,0,0,"Summer,printeddres,Halter,Dress,Floral dress,beach dress,Party Dress,V-neck,sleeveless,Floral,maxi dress,Casual,casual dress,Deep V-Neck,Beach,Plus Size,summer dress,Women's Fashion,Sleeveless dress,Ladies,party,Clothes,Fashion,printed",white,XS,1,1,0,20,50,0,CN,hcczhiqiang,2707,4.189139268562985,0,2,"['Summer', 'printeddres', 'Halter', 'Dress', 'Floral dress', 'beach dress', 'Party Dress', 'V-neck', 'sleeveless', 'Floral', 'maxi dress', 'Casual', 'casual dress', 'Deep V-Neck', 'Beach', 'Plus Size', 'summer dress', ""Women's Fashion"", 'Sleeveless dress', 'Ladies', 'party', 'Clothes', 'Fashion', 'printed']"
2019 New Fashion Women Summer Funny Penguin print T-Shirts Casual Short Sleeve O-Neck Tops Loose Cotton Cute Cool Tee Plus Size S-5XL 4 Colors,6.0,8,1000,1,3.82,523,232.0,114.0,114.0,59.0,46.0,0,0,0,0,"Summer,Plus Size,cute,summer t-shirts,short sleeves,cottontop,Women's Fashion,Funny T Shirt,Casual T-Shirt,Casual,Cotton,Funny,Penguin,Shorts,Sleeve,graphic tee,Tops,T Shirts,Womens T Shirts,print t-shirt,Print,Women,Fashion",green,S,4,2,0,54,50,1,US,shopmeleeinc,3218,4.170602858918583,0,1,"['Summer', 'Plus Size', 'cute', 'summer t-shirts', 'short sleeves', 'cottontop', ""Women's Fashion"", 'Funny T Shirt', 'Casual T-Shirt', 'Casual', 'Cotton', 'Funny', 'Penguin', 'Shorts', 'Sleeve', 'graphic tee', 'Tops', 'T Shirts', 'Womens T Shirts', 'print t-shirt', 'Print', 'Women', 'Fashion']"
